A8-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,ALARM,LONG-TIME PROTECTION TIME PRE-ALARM,,NORMAL,ALARM,YES,12010,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,ALARM,EARTH-LEAKAGE ALARM,,NORMAL,ALARM,YES,12010,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,ALARM,GROUND-FAULT ALARM,,NORMAL,ALARM,YES,12010,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,GENERAL TR,,NORMAL,TR,YES,12001,2,UINT16,3,,,,256,8,A8-3.CB.TR,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,LONG-TIME PROTECTION IR,,NORMAL,TR,YES,12004,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,INSTANTANEOUS PROTECTION II,,NORMAL,TR,YES,12004,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,GROUND-FAULT PROTECTION IG,,NORMAL,TR,YES,12004,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,EARTH-LEAKAGE PROTECTION,,NORMAL,TR,YES,12004,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,INTERNAL FAILURE (TEMPERATURE),,NORMAL,TR,YES,12004,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,INTERNAL FAILURE (OVERVOLTAGE),,NORMAL,TR,YES,12004,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,INSTANTANEOUS WITH EARTH-LEAKAGE,,NORMAL,TR,YES,12004,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,CURRENT UNBALANCE,,NORMAL,TR,YES,12005,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERCURRENT ON PHASE 1,,NORMAL,TR,YES,12005,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERCURRENT ON PHASE 2,,NORMAL,TR,YES,12005,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERCURRENT ON PHASE 3,,NORMAL,TR,YES,12005,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERCURRENT ON NEUTRAL,,NORMAL,TR,YES,12005,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,UNDERVOLTAGE,,NORMAL,TR,YES,12005,5,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERVOLTAGE,,NORMAL,TR,YES,12005,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,VOLTAGE UNBALANCE,,NORMAL,TR,YES,12005,7,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERPOWER,,NORMAL,TR,YES,12005,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,REVERSE POWER,,NORMAL,TR,YES,12005,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,UNDERFREQUENCY,,NORMAL,TR,YES,12005,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,OVERFREQUENCY,,NORMAL,TR,YES,12005,11,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,TR,PHASE ROTATION,,NORMAL,TR,YES,12005,12,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,ENERGY,ACTIVE ENERGY,,,,YES,12050-12051,,INT32,3,-1999999999,1999999999,kWh,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,ENERGY,REACTIVE ENERGY,,,,YES,12052-12053,,INT32,3,-1999999999,1999999999,kVARh,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,PHASE CURRENT - L1,,,,YES,12016,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,PHASE CURRENT - L2,,,,YES,12017,,UINT16,3,0,32767,A,16000,,A8-3.I,SPARE (FREE) _ IFM module1,,3,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,PHASE CURRENT - L3,,,,YES,12018,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,GROUND CURRENT,,,,YES,12019,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,PHASE VOLTAGE - L12,,,,YES,12030,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,PHASE VOLTAGE - L23,,,,YES,12031,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,PHASE VOLTAGE - L31,,,,YES,12032,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,FREQUENCY,,,,YES,12036,,UINT16,3,400,600,0.1 HZ,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,ACTIVE POWER,,,,YES,12041,,INT16,3,-32767,32767,0.1 KW,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,REACTIVE POWER,,,,YES,12045,,INT16,3,-32767,32767,0.1kVAR,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,APPARENT POWER,,,,YES,12049,,UINT16,3,0,32767,0.1kVA,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,MEASUREMENT,POWER FACTOR,,,,YES,12099,,INT16,3,-100,100,0.01,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,DIAGNOSTIC,OPERATING HOURS,,,,YES,29851-29852,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,DIAGNOSTIC,CB CLOSE TO OPEN COUNTER,,,,YES,571-572,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,SIS2A,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-3,SIS2B,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2B,,,,
"
"
A8-4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,STATUS,CB STATUS,,OPEN,CLOSE,YES,12001,0,UINT16,3,,,,257,0,A8-4.CB.STATUS,,113,1,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,STATUS,SPRING CHARGED,,NORMAL,ALARM,YES,12001,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,STATUS,CB DRAWN OUT,,,OUT,YES,15331,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,STATUS,CB DRAWN IN,,,IN,YES,15331,9,UINT16,3,,,,257,2,A8-4.CB.RACKIN,,114,1,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,STATUS,TEST POSITION,,,TEST,YES,15331,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,ALARM,LONG-TIME PROTECTION TIME PRE-ALARM,,NORMAL,ALARM,YES,12010,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,ALARM,EARTH-LEAKAGE ALARM,,NORMAL,ALARM,YES,12010,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,ALARM,GROUND-FAULT ALARM,,NORMAL,ALARM,YES,12010,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,GENERAL TR,,NORMAL,TR,YES,12001,2,UINT16,3,,,,257,8,A8-4.CB.TR,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,LONG-TIME PROTECTION IR,,NORMAL,TR,YES,12004,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,INSTANTANEOUS PROTECTION II,,NORMAL,TR,YES,12004,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,GROUND-FAULT PROTECTION IG,,NORMAL,TR,YES,12004,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,EARTH-LEAKAGE PROTECTION,,NORMAL,TR,YES,12004,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,INTERNAL FAILURE (TEMPERATURE),,NORMAL,TR,YES,12004,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,INTERNAL FAILURE (OVERVOLTAGE),,NORMAL,TR,YES,12004,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,INSTANTANEOUS WITH EARTH-LEAKAGE,,NORMAL,TR,YES,12004,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,CURRENT UNBALANCE,,NORMAL,TR,YES,12005,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERCURRENT ON PHASE 1,,NORMAL,TR,YES,12005,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERCURRENT ON PHASE 2,,NORMAL,TR,YES,12005,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERCURRENT ON PHASE 3,,NORMAL,TR,YES,12005,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERCURRENT ON NEUTRAL,,NORMAL,TR,YES,12005,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,UNDERVOLTAGE,,NORMAL,TR,YES,12005,5,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERVOLTAGE,,NORMAL,TR,YES,12005,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,VOLTAGE UNBALANCE,,NORMAL,TR,YES,12005,7,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERPOWER,,NORMAL,TR,YES,12005,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,REVERSE POWER,,NORMAL,TR,YES,12005,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,UNDERFREQUENCY,,NORMAL,TR,YES,12005,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,OVERFREQUENCY,,NORMAL,TR,YES,12005,11,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,TR,PHASE ROTATION,,NORMAL,TR,YES,12005,12,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,ENERGY,ACTIVE ENERGY,,,,YES,12050-12051,,INT32,3,-1999999999,1999999999,kWh,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,ENERGY,REACTIVE ENERGY,,,,YES,12052-12053,,INT32,3,-1999999999,1999999999,kVARh,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,PHASE CURRENT - L1,,,,YES,12016,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,PHASE CURRENT - L2,,,,YES,12017,,UINT16,3,0,32767,A,16001,,A8-4.I,SPARE (NSX)1,,3,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,PHASE CURRENT - L3,,,,YES,12018,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,GROUND CURRENT,,,,YES,12019,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,PHASE VOLTAGE - L12,,,,YES,12030,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,PHASE VOLTAGE - L23,,,,YES,12031,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,PHASE VOLTAGE - L31,,,,YES,12032,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,FREQUENCY,,,,YES,12036,,UINT16,3,400,600,0.1 HZ,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,ACTIVE POWER,,,,YES,12041,,INT16,3,-32767,32767,0.1 KW,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,REACTIVE POWER,,,,YES,12045,,INT16,3,-32767,32767,0.1kVAR,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,APPARENT POWER,,,,YES,12049,,UINT16,3,0,32767,0.1kVA,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,MEASUREMENT,POWER FACTOR,,,,YES,12099,,INT16,3,-100,100,0.01,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,DIAGNOSTIC,OPERATING HOURS,,,,YES,29851-29852,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,DIAGNOSTIC,CB CLOSE TO OPEN COUNTER,,,,YES,571-572,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,SIS2A,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
1,063-9700-MCC-50564,NSX,SPARE (NSX),TYPE 2,400V,A8-4,SIS2B,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2B,,,,
"
"
A8-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,STATUS,CB STATUS,,OPEN,CLOSE,YES,12001,0,UINT16,3,,,,258,0,A8-5.CB.STATUS,,119,1,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,STATUS,SPRING CHARGED,,NORMAL,ALARM,YES,12001,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,STATUS,CB DRAWN OUT,,,OUT,YES,15331,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,STATUS,CB DRAWN IN,,,IN,YES,15331,9,UINT16,3,,,,258,2,A8-5.CB.RACKIN,,120,1,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,STATUS,TEST POSITION,,,TEST,YES,15331,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,ALARM,LONG-TIME PROTECTION TIME PRE-ALARM,,NORMAL,ALARM,YES,12010,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,ALARM,EARTH-LEAKAGE ALARM,,NORMAL,ALARM,YES,12010,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,ALARM,GROUND-FAULT ALARM,,NORMAL,ALARM,YES,12010,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,GENERAL TR,,NORMAL,TR,YES,12001,2,UINT16,3,,,,258,8,A8-5.CB.TR,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,LONG-TIME PROTECTION IR,,NORMAL,TR,YES,12004,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,INSTANTANEOUS PROTECTION II,,NORMAL,TR,YES,12004,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,GROUND-FAULT PROTECTION IG,,NORMAL,TR,YES,12004,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,EARTH-LEAKAGE PROTECTION,,NORMAL,TR,YES,12004,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,INTERNAL FAILURE (TEMPERATURE),,NORMAL,TR,YES,12004,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,INTERNAL FAILURE (OVERVOLTAGE),,NORMAL,TR,YES,12004,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,INSTANTANEOUS WITH EARTH-LEAKAGE,,NORMAL,TR,YES,12004,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,CURRENT UNBALANCE,,NORMAL,TR,YES,12005,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERCURRENT ON PHASE 1,,NORMAL,TR,YES,12005,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERCURRENT ON PHASE 2,,NORMAL,TR,YES,12005,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERCURRENT ON PHASE 3,,NORMAL,TR,YES,12005,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERCURRENT ON NEUTRAL,,NORMAL,TR,YES,12005,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,UNDERVOLTAGE,,NORMAL,TR,YES,12005,5,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERVOLTAGE,,NORMAL,TR,YES,12005,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,VOLTAGE UNBALANCE,,NORMAL,TR,YES,12005,7,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERPOWER,,NORMAL,TR,YES,12005,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,REVERSE POWER,,NORMAL,TR,YES,12005,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,UNDERFREQUENCY,,NORMAL,TR,YES,12005,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,OVERFREQUENCY,,NORMAL,TR,YES,12005,11,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,TR,PHASE ROTATION,,NORMAL,TR,YES,12005,12,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,ENERGY,ACTIVE ENERGY,,,,YES,12050-12051,,INT32,3,-1999999999,1999999999,kWh,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,ENERGY,REACTIVE ENERGY,,,,YES,12052-12053,,INT32,3,-1999999999,1999999999,kVARh,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,PHASE CURRENT - L1,,,,YES,12016,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,PHASE CURRENT - L2,,,,YES,12017,,UINT16,3,0,32767,A,16002,,A8-5.I,SPARE (FREE) _ IFM module1,,3,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,PHASE CURRENT - L3,,,,YES,12018,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,GROUND CURRENT,,,,YES,12019,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,PHASE VOLTAGE - L12,,,,YES,12030,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,PHASE VOLTAGE - L23,,,,YES,12031,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,PHASE VOLTAGE - L31,,,,YES,12032,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,FREQUENCY,,,,YES,12036,,UINT16,3,400,600,0.1 HZ,,,,,,,
1,063-9700-MCC-50564,NSX,SPARE (FREE) _ IFM module,TYPE 2,400V,A8-5,MEASUREMENT,ACTIVE POWER,,,,YES,12041,,INT16,3,-32767,32767,0.1 KW,,,,,,,
